,review_id,user_id,business_id,stars,date,text,useful,funny,cool,sentiment
65,Xz5PA9zWQ0vXJuxmDkYvfQ,Q8CLfv38ArMpPvv-8Wi-gQ,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-09-29,"Hello Yelp,

It's been far too long. I've missed you so much but I'm back.

I remember when I first heard about Wahlburgers, Thanksgiving weekend 2014, while watching a 24 hour marathon highlighting the beautiful Wahlberg family on Bravo! 

Needless to say when I found out there was a Wahlburgers coming to Toronto months and months ago I knew I had to go. I mean c'mon! This is a family that pisses success. Mark had Planet of the Apes and Fear, Donnie has Saw and Blue Bloods and surely Paul would have hamburgers (and accoutrements). 

However, I never was able to find time to take a trip to Wahlburgers. That all changed tonight when a few co-workers (maybe someday full blown friends?) and I went after work!

This burger is ""A-OK"" (as yelp! described my choice of a 3 star review). The burgers are more or less on par for the price point of a small chain burger in the area. You're looking at roughly 15-20 dollars for a combo which is expensive but at this point I'm sure you're used to it. They have some unique options and a lot more poultry than you'll see at other burger places in the area. Their choice in salads and ""tots"" is also a nice change that I'm sure is tasty. I tried neither but the onion skins were delicious if not a tad greasy.

At the end of the day Wahlburgers gets the job done and is LLBO. The fact remains that their are too many 4 and 5 star options around for me to go back any time soon.",1,1,0,positive
66,ogHQMMosBorj_bQEACPwMw,Cp6GCGLUYqvDdt8Cf46RFA,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-05-30,"Service was excellent, but food was okay. I ordered the lobster burger and the burger was just lacking alot of flavor and the portion sizes were not that large as well.
Nothing spectacular for the price.",2,0,0,positive
67,y1354FQw03rKCtPl4EVpjg,SVB63Ofeu6mkxM7tyrAr8g,xFkUn2tIJY0vkcm1Hl5m_A,4,2014-11-06,"Sooooo excited to have finally tried this place. I'm a diehard NKOTB fan so, quite obviously, once I heard that Donnie, Paul and Mark were going to expand their chain all of the way up here to Toronto- the countdown commenced..... more than once because the opening date kept changing, but whatever.
Anyways. The day came. I had checked out the menu online, so I knew roughly what to expect. The restaurant is clean and bright with lots of homages to the two celebrity brothers plastered all over the walls and televisions. It's fast food meets sports bar meets cafeteria meets sit-down restaurant. Nice, casual vibe with friendly staff- but the seating is lacklustre and spaced a little too closely together. The seats are lime green and feel cheap. They sell merchandise, but it's nothing special and slightly overpriced.
Now- down to the food. 
Firstly- it came quickly. No more than 10 mins tops.
My boyfriend had a burger with sweet tater tots and I had the melt sandwich with French fries.
Burger- flavour was good, bun was good, meat was slightly overlooked and dry. 7\/10.
Tater tots- slightly warmer than room temperature and wish they had a crispier texture. 7.5\/10
The Melt- 10\/10. One of the bed sandwiches\/burgers I've ever had in my life. 
Fries- comparable to Burger King. Crispy and flavourful but over-salted. 7.5\/10

I would 100% go back and try something new. I think it's adorable that they have their mother's pasta salad as a menu item. Jenny McCarthy also has a chicken sandwich on the menu. Too bad I hate Jenny McCarthy.

An automatic 18% gratuity is added to the bill, so just don't be surprised when you see that circled in pen by your waitress when it's presented to you.",1,2,0,positive
68,_lUpspCjz5leXZleJU9lAg,Odk4MJlqmdLxFgh7EG63_A,xFkUn2tIJY0vkcm1Hl5m_A,4,2015-01-11,"Very hesitant upon coming in because of passed reviews we have read, but decided to give it a chance anyways. We came in on this passed Friday night. As soon as we walked in it seemed to be not the busiest night but still full enough. We saw 2 hostesses seating and clearing tables which we later got their names on the way out because of their exceptional customer service in dealing with my family. The hostess that was what looked like stationed at the door failed to pay us any mind and seemed to be holding more of a personal conversation with her what seemed to be her boyfriend. We wandered for a minute wondering where to go until both of the other hostesses immediately ran over to see if we were helped. And promptly cleared and sat us at a booth in the back and apologized on the confusion and even gave us recommendations on what we're their favorites. 

Our great server Bianca came over within 5 minutes to take our drink order and asked if we were ready to order or needed some time. She quickly returned back with our drinks. The food came within reasonable time. The BBQ bacon burger was what I expected and I was not disappointed. My wife got the same and my son got the children's chicken fingers which came in a much larger portion then I thought and was very pleased with that. The remainder of our night was enjoyable, our server and the two vibrant hostesses we spoke with early came to check on us and see if we had everything we needed and how the food was. 

Overall I would recommend people to come dine in and experience wahlburgers. I will be coming back with my family. I just wanted to write a review to change the bad rep that's been put on wahlburgers.",0,0,0,positive
69,ZA7V1OSVcPjAgWHy5oLYug,ZuLsuV5Bp7lOGmRE4L3znQ,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-12-02,"There is absolutely no value in eating here.  Where ever they can they cut corners and charge too much.
Lets start with the fries for $3.50 you would expect a full container but instead they serve you a half full cup of fries.  Potatoes are the cheapest thing you can serve...why do they feel it necessary to skimp so much?
Next the burger.  Decent size but not large by any ones standards.  Really no flavour to it.  I had bacon and cheese on mine and I think there was only once piece of bacon and not a lot of cheese.  For some reason they butter the bun so it is unnecessarily greasy which is too bad because its actually a decent bun.  I spend about $20 on a burger, fries and fountain drink and left disappointed with the food.  If you are going to charge $10 for a burger you better make it a lot better than that.
In general the place is clean and there are lots of places to seat.
I will not go again.",4,0,0,positive
70,VV_eU71aSdMDevkc2l_55w,pk5QdLFK6Mk14g_EYBkfLg,xFkUn2tIJY0vkcm1Hl5m_A,3,2014-11-04,"After much hype, Wahlburgers has come to town.

Yes, it's in the Soho Hotel, around the corner from Luckee. Yes, it's the new hot thing. But sadly, no, it's not that great.

So just to be clear, there's nothing particularly wrong with it (unless you count the rotund fellow wearing a FORD NATION shirt, while chowing down with his family. But seriously, there's nothing ""wrong with it."" The burgers seem fresh, the buns are fine and everything is just, well, fine. But that's the thing - they are not particularly flavourful or there is nothing about the meat or the sandwich that screams ""THIS IS A WAHLBURGER!"" If I was to blind taste test a series of burgers I would not know I had one.

We tried the BBQ burger, which came highly recommended, with the sweet potato tots and macaroni salad on the side. I think the macaroni salad was my favourite thing we ate. It tasted like it had been made from scratch, not too much mayo. Just fresh. Good.

Pricewise, the burgers seem pretty reasonable at about $9.75 each but none come with a side, not even fries. So if you want a burger and, oh I don't know, maybe some fries, expect to pay the usual overpriced Toronto standard of $15 and up.

Another thing that was sort of presumptuous was that 18% gratuity is added to any and all bills. The service wasn't bad, other than a mix up that had the food runner ""selling"" our plate because he didn't know what table to bring it to, but it would have been nice to know before ordering that 18% was being tacked on just for transparency's sake.

There are TVs all around the restaurant and at the bar that show basically one of two things: sports games and clips from the Wahlburgers reality show on a loop. It didn't appear that anyone who was in the restaurant gave a dingo's kidneys about either. I mean, it's in the tony Soho hotel so that doesn't exactly scream Boston sports bar. This is Toronto baby; we're too cool for everything.

I guess final verdict is that in a city that is so inundated with burger joints, one would thing that Wahlburgers would bring something more to the table other than the fact that it bears the name of the Wahlbergs.",8,1,1,positive
71,dBdbtSLE6gz8xytpgvjXuQ,cvkgUzGs6Ds8NhByMZKX7g,xFkUn2tIJY0vkcm1Hl5m_A,4,2015-01-22,"Very good burgers being a person that lives in the suburbs, I was downtown last weekend for the whole weekend at the MTCC and I ate at Wahlburgers every day. The portobello cap burger and the 1\/3 melt were my favorite. Will definitely go there again.",0,0,0,positive
72,0NEjneeLf86jpa56uGciEA,FdWd_fPQfTiLdDUhRUXiXg,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-10-23,We went to this place when we in Toronto. We got seated pretty quickly. Took a few minutes for the server to come over it wasn't busy. The food was average wasn't nothing special overly priced,1,0,0,positive
73,fr3OM3M9eAC4kOmJGl83YA,e-G5Ee56MXyAChp1dNjgXg,xFkUn2tIJY0vkcm1Hl5m_A,5,2016-04-25,"Service was friendly and staff were knowledgable.

Burgers were on point!! 

Everything on the menu looked so yummy I struggled to decide.

I had the ""Eh"" burger. It was so so good. Meat was fresh and perfectly cooked, and the peameal bacon, egg and other toppings complimented each other very well. Love the mustard sauce in there!

Sides were also yummy, tater tots, fries and the onion rings (not your standard thick round onion rings but instead thin, strip like onion pieces) a nice variation and surprisingly good.

Friend had the Thanksgiving burger which he said was great and a nice change from the usual. 

Highly recommend if you are looking for a quick easy, no fuss meal.",0,0,0,positive
74,9pG-Kf62YSufLRm3KwQ96A,nCRPCQE7E1PV83uQrIf7Cw,xFkUn2tIJY0vkcm1Hl5m_A,3,2014-11-12,"Knew what to expect coming here. People say high prices and service fees. But they told us the 18% is waived now. They heard the reviews!

The Our Burger, Paul's choice!. It may look small and at 5oz it's not big but I don't think it's small either. A local gourmet burger joint I'd say is what everyoe compares burgers to these days comes out at 4oz so it's bigger than them. Thing is 'gourmet: burgers are tall, not flat. If they were flat, you'd get a bigger bun.

People ask well how does it compare to this 'gourmet' burger? Well I think the bun holds up better. And it's quote tasty so I like it.

The issue here is that Wahlburgers is not sure whether they are gourmet or fast food. Sit down or take out. So I sit down, the service is quite good and attentive. They serve the burgers in a basket which is indicative of takeout I think. So at this price point you don't want to feel like it's takeout. They have tater tots and sweet potato tater tots. I personally like the tater much more than the sweet potato ones. The sweet potato ones are more sweet than expected. Don't forget about the buffalo sauce, it's a great dip.

They seem to have difficulty finding space for a group of 6. Their tables just are not made for this; generally for 2s and 4s. So they could figure that out.

Also, it says it's child friendly and they do have high chairs and booster seats. But no table for changing in the restrooms.

I think if they figure out what they are it'll do fine. It's a bit expensive for fast food, but if they can figure out how to make it not feel fast food then the price point is quite competitive. Burgers do taste good, I like the tater tots. Fries looked good too! And make sure to not retract the waiving of 18% service charge, I want my choice in what tip to give.",2,0,0,positive
75,YOKg2mrwmHwOmXIBBgwIHQ,JRs8b7uVUcT438aofCtBjg,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-07-27,Felt like frozen burgers thawed and fried. Might not have been but felt that way. Mediocre. Sorry that's just what I feel.,1,0,0,neutral
76,cHrfBBaxraV6n_lFfouFJg,Hci2c0qo98CO-Pv-VmV7gg,xFkUn2tIJY0vkcm1Hl5m_A,4,2017-10-09,"Mark Wahlburg's restaurant. Been wanting to visit for a while to see if the food is any good. We had the fried onion rings and they were the ultra thin strand ones and full of flavour. No need to add more seasoning as the salt and pepper was just right. The burger we chose was the classic ""Our Burger"". It was juicy and flavourful but much smaller than your average restaurant burger.

Three stars. Plus one for really good service. It was a quiet Sunday evening during the visit and the restaurant was mostly empty.",3,0,2,positive
77,yiy3O0esEZCapSGcmxmpUw,k1H7aDYC-n7wnZ1migvPaw,xFkUn2tIJY0vkcm1Hl5m_A,1,2015-10-22,"Over priced frozen burgers. Stale buns, wilted brown lettuce. McDonald's type service and quality. Hey Wahlberg brothers stick to television and film leave the food industry to those who take pride in it...",0,0,0,negative
78,wSyCW3bNHCBafSIz3jKpLw,rmEFfOk-S7SvoaGUWjz3Vw,xFkUn2tIJY0vkcm1Hl5m_A,4,2016-04-09,"We attended about 2 hours before the jays home opener so expected it to be busy. Greater was miserable very slow and disorganized. Took 30 minutes to get a table even though at least 4 tables remained empty. Restaurant was clean and well decorated. Our server was extremely helpful, fast and efficient. Bucket of beer for $20 was a nice surprise. The food was excellent well cooked and arrived within 10 minutes of ordering. Onions rings \/ straws are fantastic. Was about the same price as eating McDonald's. Overall highly recommend.",0,0,0,positive
79,Q4JCAzLIc6froznqG3FqfQ,TbhyP24zYZqZ2VJZgu1wrg,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-03-26,"Wow this place is pretty terrible. There wasn't really anything I liked about it here.

Food - was okay, but the portion sizes are small and the price is quite high. The hamburgers are tiny and cost $9-$11 depending on the type you pick. I couldn't get over how small it was for $10 and it doesn't include fries! We shared 1 burger (between two people) one fries, one onion rings and 2 pops and the bill was $35 with tax and tip! 

The fries sucked too, looked exactly like McDonalds fries and the portion was small. Onion rings aren't really onion rings, they are those crispy deep fried onions but they were delicious.

The decor\/ambiance here leaves much to be desired. I""m honestly not sure what kind of look they are going for but the signage is green and white and tries to have a sports bar theme, and the restaurant layout doesn't seem to make any sense.

The service was okay, a bit slow, but not terrible.

Would definitely not come back here simply for the cost.",9,0,0,positive
80,5Qek7R7tzfX2iZhszuYDVw,n7mCcgtoAgfgt4Fu4v5OIw,xFkUn2tIJY0vkcm1Hl5m_A,1,2016-09-25,"Terrible, keep walking.
Ordered the bunless fish burger and received a burnt fish stick, reminiscent of a captain highliner product, on warm rusty lettuce with tartar sauce as a ""dressing""
Onion rings were onion strings, clearly reheated in a microwave. On of my kids ordered Mac and cheese which was at best soupy. All for a ridiculous price.
Looks like a great place to work. Staff blasting music and enjoying socializing, ignoring customers.
Keep walking, you'll find something better and cheaper.",0,0,0,positive
81,2IHLfiK2o61yD2SkrZQRJw,RYVP40oEqOa6Ef4UZLpQ6w,xFkUn2tIJY0vkcm1Hl5m_A,1,2016-07-06,Just attempted to eat a double. 5 lb burger at Whalburgers and to my horror i received a burger with two patties the size of a quarter.  Sent entire meal back. I suggest you buy a burger at McDonald's to see what a 1\/4 lb of meet looks like. Don't even waste your time eating here. No stars for this pathetic establishment.,1,0,0,neutral
82,xBooo14bHvLWnmyWv8Lk6g,e7_srfXOYuHkX6fAim1T1g,xFkUn2tIJY0vkcm1Hl5m_A,4,2015-09-20,"When we got to Wahlburgers, the place was packed, no seats available.
The hostess was polite and friendly and we were advised by text how long the wait would be and when our table was ready.
The wait wasn't too long, about 11 minutes.
The burger wasn't the biggest, but it was very flavourful and served quickly.
I LOVED the poutine, and trust me, I know poutine.
My gf had the tater tots and she devoured them, so they must have been good.
Service wasn't the best, but what can you expect at a burger joint.
I'll definitely be back again.",0,0,0,positive
83,xA2eqFPoDKw-CTHXq0O5Hg,SI1IdtXtMz5eAW5oSvsj3Q,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-11-09,"My boyfriend and I were excited to check out Wahlburgers hoping to find another great burger joint near home.  We ordered the bbq bacon burger and the double decker w\/bacon  along with 2 sides, tater tots & onion rings for take out. We anticipated the wait, took 30 minutes, and was hopefull it would have been worth it. When we brought the food home we were disappointed to find out our order was wrong....no bacon on the double decker. The burgers were decent but definately had better but the sides were good.  I'm not sure if i would go back to wait 30 minutes and to have them screw up my order.   Btw, don't drive there....took 25 min to find parking.",4,1,1,positive
84,BxMOt012D3GfTc97_X_QPg,9eehtcnYhZAHug1uMI6iRQ,xFkUn2tIJY0vkcm1Hl5m_A,4,2016-03-07,"We are on the hunt for the BEST BURGER in Toronto! Stop #6: Wahlburgers

Sometime in 2014 Mark, Donnie, and Paul Wahlburger expanded their burger shop exploit into Toronto. I have to say, I was skeptical. It's easy to toss a celebrity name on something (Trump University) then make tall claims. But hey, my friends wanted to go, so we went.

When you enter the restaurant you realize that 1) this is more than your run-of-the-mill burger stop, and 2) Marky Mark put a fair bit of that Ted 2 money to use here. There are two floors, a full bar, flat screens lining the walls, and some pretty nice decor. Think of it like a gourmet burger restaurant, where you can drink, and appreciate some shameless advertising of Mark's past theatrical works.

With an ever present skepticism, and on waitress recommendation, I ordered The Melt and a side of Sweet Potato Tots. First off, I'm not sure what kind of sweat shop they have in the kitchen, but damn do they bring out your order quickly. Now at this point I'm going to have to restrain my desire to use expletives to explain how in LOVE I am with these mother****ing sweet potato tots. You know that you've discovered something precious when on first bite you can't contain audible excitement. Like HOLY S***.
Anyway, after collecting myself I started on The Melt. On first glance, this looks like a fancy grilled cheese. Between their in-house made thick-cut bread is a beef patty, grilled government cheese, pickles, caramelized onions, bacon, and mustard sauce. What you get first is that beautifully buttered and toasted thick-cut bread. Then you proceed to dive into a cheesy and beefy comfort, that is reliably supported with bacon, and (somehow) more notably the caramelized onions. A really satisfying burger.

After all that, I was so happy with myself that I got Thanksgiving Day burger as well. Think of a turkey burger with the classic Thanksgiving Day toppings. And yes, that includes cranberry sauce. (Very good, but not the best they have.)

In conclusion, I have no problem admitting when I'm wrong. Wahlburger serves up some stellar burgers, a cool atmosphere, and the most God-the-f***-damn intoxicating tater tots you'll ever have. So how does Wahlburger rank on the burger hunt? It's coming out at a strong #2, tied with Holy Chuck, and right behind Toma.",1,2,0,positive
85,AYXYixXXyCWuxgIq_69wbQ,aUukBxmHQrm_UB9qigrO4g,xFkUn2tIJY0vkcm1Hl5m_A,5,2015-04-23,Service was great--- sat at the bar-bartender was pleasant\/friendly and helpful. Food arrived timely. Cocktails were delicious. Our burgers were soo fresh and good and the special sauce is yummy!!! A fun vibe as soon as you walk in. Would recommend to anyone who is in Toronto and it's in a great location! Will def come back when I'm back in Toronto.,0,0,0,positive
86,FkCobhY1kgP_wd3ulB_3-A,Z4Qc-cAh0GZC-48frbVQpw,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-08-07,"Pretty cool, but I was expecting more of a Shake Shack type experience. Didn't meet expectations because of the quality of meat and food in general: above average, but not stellar. And given all the hype, stellar was what I had come to expect.",0,0,0,positive
87,Dr7ByAYRr9FcMyqMHdwfTw,wgpcfWQ8IG8sPo33zkyRMA,xFkUn2tIJY0vkcm1Hl5m_A,4,2014-11-06,"Tried Wahlburgers today for the first time. Overall I think it was great. Tasty food, good atmosphere, prices are what I'd expect....mostly (see my comments on drink prices below). 

I ordered the Our Burger, Sweet Potato Tots, and Iced Tea. Total was $17 something.  Other reviewers have complained about the automatic 18% gratuity which did make me pause. But you can skip that and head to the back take out counter and order from there where no gratuity is added. They have a decent sized section of tables near the counter reserved for people who order from take out (same food menu).  So basically if you don't want table service just head to the back and you should have no problem grabbing a table after getting your food (no automatic gratuity). 

The burger was a bit smaller than other burger places (I ordered the single Our Burger not the double or triple) but with that and the sweet potato tots it was definitely a full meal. Burger was very tasty. Comes with lettuce, tomato, pickles, onion, cheese, and their special wahlsauce. I'd certainly order that again. You can add additional toppings for extra cost (think caramelized onions, sautéed mushrooms, crispy bacon, white cheddar, blue cheese, onion rings, avocado). 

Sweet potato tots were good.....probably a good complement to their Thanksgiving Burger.  The side order was quite large. 

My friend ordered the BBQ Bacon Burger with Tater Tots and Alma's Macaroni. She loved the meal.....raved about the burger! I tasted the macaroni salad and can say it was quite good...fresh tasting. 

On my next trip I plan to try the Wahlbrewski (locally brewed IPA.... I've read it's a special brew from Mill Street). It goes for $7 \/pint. Oddly their bottled beers seem over priced (bottle of Corona for $8?) I can only assume they're strategically priced to push the Wahlbrewski....

For a soft opening their staff was well prepared. Word is official grand opening is Nov 15 which may include an actual Wahlberg brother or two. 

I'll definitely return to try more of the burger menu.",2,1,1,positive
88,WYwnSsN5V5LtG1KYH1Ypag,ydnXyTqsMXP94YEdkRPbKA,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-04-22,"Overpriced burgers, which don't come with sides unless you order them separately. Many of the burgers are very sloppy to eat as well.  It was empty when we went in - and for good reason.",1,1,0,positive
89,fYAmZCi_YdXt9SpHZJfi6w,xlcq4aIqyOyJeailiey4-w,xFkUn2tIJY0vkcm1Hl5m_A,4,2017-07-17,Stopped by for a quick lunch. Had a club house turkey burger. It was pretty decent. Good enough for a quick lunch. Nice sporty vibe. The waiter was very accommodating too. Finished my food before taking a photo.,0,0,0,positive
90,L7C3KK9SMv6BvSvpIgS6pQ,ZQZDf6Ci3WYyBhak_NWC2A,xFkUn2tIJY0vkcm1Hl5m_A,3,2016-07-31,"Very good Burgers the four of us agree but the onion were too greasy couldn't eat them all, and the prices were too high",0,0,0,positive
91,kKJwDPJmfY0Pf6REnTJmVg,gJVmZmExiDRezwN5l3SK6g,xFkUn2tIJY0vkcm1Hl5m_A,1,2015-07-12,"Had to try Wahlburgers in town since I had seen the show many times. However the burgers are overpriced for the size and without any sides being included. The burger tasted fine, nothing extraordinary, and lacked any reason to come back. The service was subpar hostess was very nice but our waitress was not friendly nor attentive. The manager that was featured on the show, never asked us how our meal was as she was on her phone for a majority of our visit. I would not recommend visiting, just take a picture outside.",3,0,0,positive
92,_-CG5C7KAWcsvWe1OhC90w,VKUtXVyUXpdZU0kt0KMA-g,xFkUn2tIJY0vkcm1Hl5m_A,4,2016-07-12,"The food was great. When I went it was pretty dead. Which was nice because the service was good(sat at bar). Would for sure come back. Also had the blueberry pie frappetini, super delicious and fun concept. It's like a boozy milkshake martini.",0,0,0,positive
93,kyjvfv6S5Rr3aARJTVWb2w,zwDazUH1n6KLmWmJXJj7Rg,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-04-05,"heard about place for a while, was a little anti climatic

the burgers are dinky but good quality. got the turkey burger which was really good. could easily eat 2 of them. 

good to try out for first time but would prefer alot of other burger places. 

price is $$$ for what u get.",0,0,0,positive
94,L79iMpcQMZSmppyrjbLHsw,O3pSxv1SyHpY4qi4Q16KzA,xFkUn2tIJY0vkcm1Hl5m_A,3,2014-12-17,"We had supper this evening at Wahlburgers ... it opened about a month ago.

As you come in the door, you are warned you may be videotaped or recorded.

There are lots of signs relating to Mark and Donnie Wahlberg.

We both ordered Our Burger and a side of fries.  The burger and fries were good.  The bun, while nice and soft, needs some work.  The top bun was hot while the bottom bun was cold.  Plus the top bun wasn't substantial enough.

As a head's up, they have dropped the automatic 18% gratuity ... now it's only on parties of six of more.

Asma took good care of us.

If I was in that area and wanted a burger, I'd stop in again.",2,0,0,positive
95,xQ6pupEr9GzEQ3aYKZQNmg,1Ap_OW4nUq5njHTCFJxspg,xFkUn2tIJY0vkcm1Hl5m_A,2,2017-09-15,"If you want overpriced burgers, have I got the place for you!  This was such a disappointment, I had the veggie burger on a lettuce wrap, everything fell apart and I ended up eating it with utensils because it wasn't in any shape to be a handheld meal.  I can't believe I paid $12 bucks and waited 20 minutes in the takeout line for the privilege of having goop drip all over me.  It should have been served in a cup at that point.",1,0,0,neutral
96,id39tZvFB5157I8cvSq3NQ,h1UcaSPIPpQqMiWf12Csqw,xFkUn2tIJY0vkcm1Hl5m_A,2,2017-10-16,"I really had higher expectations for this place but was let down.  The burger patty was dry and quite tasteless. Fries were alright and probably better than the burger itself.  I won't be coming back here, at least not this location.",2,1,0,negative
97,Zlg9S1KJW_sXtFR7zuqBYw,jbN0FLtKID0VyXC9WdeJig,xFkUn2tIJY0vkcm1Hl5m_A,2,2016-10-20,"Wahlburgers is fine for a fast food burger; but it's nothing special. If you're really in search of an amazing burger, however, there are infinitely better places to go in the city.",0,0,0,positive
98,1kN3BeCM8dDo51fA-ksffw,BRvRQ08fvyg1d5begp4afw,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-06-03,"Ok. $30 for two burgers and a small tater tots. Decent burger if you're in the area, but you can get way better for way less elsewhere.",0,0,0,positive
99,m4doJjRuN8eMCgaRScutVg,U7R92hSLRQQv7miQdv6Wrw,xFkUn2tIJY0vkcm1Hl5m_A,1,2017-02-28,It's better to just go to mcdonalds and save $. The Burger is decent at best and price is ridiculous high.,1,1,0,positive
100,SnTmm56cG5jXx8hZ7NsDJA,RizNiHtPQ1mdcvpz4tBuIQ,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-03-22,"I always like to address the positive first: Last night (sat not busy at all) The burgers were absolutely amazing.  however, here is why the 3 star rating --the wait staff were extremely slow to busy talking to other staff instead of serving customers .  We were sitted within 5 min,  it took the wait staff 20 minutes to ask us if we wanted anything to drink or if we were ready to order?  For a fast food Burger place it took an additional 40 min to get our burger. The burgers were amazing (thanksgiving day burger) the tots and fries not so much. The establishment is very small, the price is very expensive.  Two burgers two fries and two soft drinks 44.00 Cad. Fries are charged extra. Would I go back yes.. But take out less the fries, wait staff need to be spoken too",0,0,0,positive
101,e8Ljcdp784Xzr-UelQbrOg,uZ4qAN1Zd5HhPowfXUs0Qw,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-11-27,"Wahlburgers was alright, but the menu was a bit of a mess. They have burgers at 8 ounces and burgers at 1\/3 of a pound. Why on earth can't they stick to one measurement unit? Worse than that, their 1\/3 lb burger actually comes in two different patty sizes at two different price points. It's listed on the menu as a 1\/3 lb and suddenly you get a choice of how big it is. What? I was so confused by the waitress I just pointed at the menu. 

And it's creepy that they call American cheese, ""government"" cheese. Calling it government cheese makes it sound like it's going to be full of mold, maybe old and rancid, and kind of disgusting. Like it's been stuck in some government warehouse since the 1950s.

Burger was okay, nothing fantastic. Onion rings however, we're out of this world. Thin and lightly battered, with sea salt. Absolutely delicious.

With so many burger places to choose from, I doubt I'll be back. I'm not buying into the brand - I don't buy into any burger brand. I just want good burgers.",0,0,0,positive
102,GbAIHnrTEewYRHYEkLuNDQ,V4TPbscN8JsFbEFiwOVBKw,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-04-25,"Kept passing by this place and I was intrigued as it's always packed. It's both a sit down and take out burger joint with a bar as well. We opted for the latter because it was already late; there are places to sit on the second level (by the washrooms). I was boring and ordered the original burger (forgot its name) with tater tots and a soft drink. For what I was paying, the portion was quite small. Burger joints in the city are a dime a dozen so I'll be okay checking out another business for my burger craving.

Good for: burgers, drinks",5,0,2,positive
103,ruDEwGo-dJNTfjILJKKq5A,JNIQzSzS6GZPv8mPBscJeA,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-06-10,"Pretty good, fun and novel but wildly overpriced. 
It's an American style gimmick reminiscent of hotel lobbies in the south.
It's unfortunate because i think the Chef Wahlberg is probably pretty talented but it's overshadowed by overpriced meh food and kitch. Not to mention, there are so many dope burger joints in the area.
This is a tourist spot that will likely attract the hotel guests, but I don't see any locals making this their go to.",1,0,0,positive
104,9tWFZvJLrCoaJ-SH69bN_A,HWIDUXNyTiWFYZBXnXHlJQ,xFkUn2tIJY0vkcm1Hl5m_A,3,2015-08-15,"Wahlburger finally comes to Toronto, it's been open for awhile. Even though the place is pretty close to me, I haven't tried it until tonight. Based on the reviews, it's been a mix of hits and misses, some likes it, some hates it. We decided to do the take-out instead of the restaurant part which was in the front of the restaurant. The take-out was at the back and they have seating at the back and some upstairs. You can avoid to pay the automatic 18% gratuity!

They have a variety of selection of burgers to chose from. I decided to try the Thanksgiving Day burger as it is the first time I have heard of it so it's worth trying. It is like having Thanksgiving leftovers on a bun with ground turkey, stuffing, orange cranberry sauce, roasted butternut squash & mayonaise. I actually like it, it wasn't as greasy compared to other beef burgers. And it went great with the stuffing and squash. The burger was unique, worth trying! The burgers are smaller compared to the other gourmet burgers, I was hungry after a few hours compared to others where I would be stuff for the night. We got some sides as well, the onion rings were really good. Not your usually one big ring but its shredded onions with seasoning and battered then fried.

The wait, even for take out was pretty long. As they serve in the same kitchen so they are cooking for the restaurant and take out. So if you are tight for time, you might have to leave some buffer time. We waited for about 20 minutes for the food.

Too bad, we did not see Mark!",1,0,0,negative
105,LVVi5lD32H2L6EoVKm-TCA,UkwuYrzwLXI_QidhVzUkgg,xFkUn2tIJY0vkcm1Hl5m_A,2,2014-12-01,Not the greatest burger. Personally I think it's overhyped since it's Marky Mark's chain. Definitely had better burgers elsewhere. The bun to meat ratio is too big of a range (bun is too big) and my burger was served cold. Service was great with tons of good looking bartenders. Pretty much a good spot for eye candy not quite a good joint for burgers.,0,0,0,positive
106,n6Deo09PlRT91qliLh5MKA,nkKnFCozCdC5dIs5qm2UBA,xFkUn2tIJY0vkcm1Hl5m_A,1,2015-05-08,"As a foodie I was looking forward to having a good meal at Wahlburgers especially after all the hype it gets on the tv show. Instead I had a horrible experience starting with my server who didn't know anything about the menu and then gave me an attitude when I ask if I can alter my order as I am allergic to certain foods. 

Then I had the chicken sandwich and it was horrible.

If you are looking for something good and fast to eat, cross the street to Gretzky.",2,1,1,positive
107,VDJHxXOaICHfROt4Ah78IA,UnlrkIgodDiNitZidgStbQ,xFkUn2tIJY0vkcm1Hl5m_A,2,2015-03-14,"Got the regular burger with fries . My boyfriend got the bbq bacon burger with avocado. He liked the avocado with the burger. It was a decent burger but I didn't like that they buttered the bun and made it all greasy. Despite the butter, i found the bun and burger dry for a gourmet burger shop. Overall it was ok but wouldn't go out of my way to come back. It felt more like a fad with all of the posters and videos featuring mark Wahlberg. Without his name, I doubt a lot of people will visit or return. Burger priest is still my fave!",1,0,0,positive
